"configuration","problem","model","data_file","status","time","run","objective"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","10.98","mznc","3368"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","10.99","mznc","3373"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.01","mznc","3382"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.03","mznc","3384"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.04","mznc","3394"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.05","mznc","3396"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.06","mznc","3398"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.07","mznc","3408"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.08","mznc","3412"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.1","mznc","3419"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.12","mznc","3423"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.13","mznc","3430"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.14","mznc","3434"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.15","mznc","3435"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.17","mznc","3437"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.18","mznc","3439"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.19","mznc","3449"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.21","mznc","3458"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.23","mznc","3459"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.25","mznc","3463"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.28","mznc","3464"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.29","mznc","3470"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.31","mznc","3475"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.34","mznc","3477"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.36","mznc","3484"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.37","mznc","3485"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.42","mznc","3486"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.45","mznc","3488"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.46","mznc","3489"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.49","mznc","3494"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.51","mznc","3498"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.52","mznc","3505"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.55","mznc","3507"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.56","mznc","3515"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.6","mznc","3519"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.65","mznc","3522"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.68","mznc","3523"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.69","mznc","3533"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.72","mznc","3538"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.74","mznc","3543"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.78","mznc","3545"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.8","mznc","3547"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.85","mznc","3549"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.88","mznc","3552"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.9","mznc","3558"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.91","mznc","3559"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.96","mznc","3564"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","11.99","mznc","3566"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.01","mznc","3575"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.04","mznc","3576"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.13","mznc","3581"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.18","mznc","3585"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.22","mznc","3591"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.25","mznc","3594"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.27","mznc","3595"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.36","mznc","3599"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.38","mznc","3603"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.39","mznc","3604"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.48","mznc","3607"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.51","mznc","3609"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.59","mznc","3612"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.61","mznc","3616"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.62","mznc","3623"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.75","mznc","3625"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.81","mznc","3626"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.82","mznc","3639"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.92","mznc","3640"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.97","mznc","3647"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","12.99","mznc","3653"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.1","mznc","3657"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.22","mznc","3659"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.25","mznc","3666"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.27","mznc","3671"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.37","mznc","3680"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.42","mznc","3685"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.56","mznc","3686"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.61","mznc","3689"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.65","mznc","3696"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.67","mznc","3698"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.79","mznc","3710"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","13.85","mznc","3712"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.02","mznc","3718"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.07","mznc","3719"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.21","mznc","3722"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.22","mznc","3732"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.3","mznc","3733"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.4","mznc","3734"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.52","mznc","3737"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.53","mznc","3747"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.61","mznc","3748"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.82","mznc","3749"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","14.91","mznc","3750"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.06","mznc","3754"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.08","mznc","3764"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.2","mznc","3765"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.33","mznc","3769"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.35","mznc","3779"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.44","mznc","3784"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.46","mznc","3793"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.61","mznc","3794"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.79","mznc","3795"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","15.97","mznc","3798"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.07","mznc","3810"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.19","mznc","3813"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.32","mznc","3825"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.45","mznc","3826"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.559999","mznc","3827"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.649999","mznc","3840"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/MEDIUM_1000_100.dzn","","16.8","mznc","3841"
"CPLEX HR","bnn-planner","data/mznc2020/bnn-planner/inventory_4_8s.mzn","","","5.12","mznc","17"
"Gurobi HR","ptv","data/mznc2019/ptv/pax_model.mzn","data/mznc2019/ptv/pax_period_20_5b.dzn","","1.25","mznc","2897"
"Gurobi HR","radiation","data/mznc2020/radiation/radiation.mzn","data/mznc2020/radiation/i9-21.dzn","","0.92","mznc","2634"
"CPLEX","steelmillslab","data/mznc2019/steelmillslab/steelmillslab.mzn","data/mznc2019/steelmillslab/bench_2_19.dzn","","1200.26","mznc","103"
"Gurobi HR","minimal-decision-sets","data/mznc2020/minimal-decision-sets/sparse_mds.mzn","data/mznc2020/minimal-decision-sets/cleve_train5.dzn","","1200.31","mznc","116"
"CPLEX","stochastic-vrp","data/mznc2019/stochastic-vrp/vrp-s2-v2-c9_vrp-v2-c9_det.mzn","","","1200.04","mznc","192"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.82","mznc","3974"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.84","mznc","3971"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.86","mznc","3970"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.86","mznc","3967"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.86","mznc","3966"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.86","mznc","3965"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.86","mznc","3964"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.86","mznc","3961"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.87","mznc","3960"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.87","mznc","3959"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3958"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3957"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3956"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3955"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3954"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3953"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3950"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3949"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.89","mznc","3946"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.91","mznc","3945"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.91","mznc","3944"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.91","mznc","3943"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.92","mznc","3942"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.92","mznc","3941"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.94","mznc","3940"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.94","mznc","3939"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.94","mznc","3938"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.94","mznc","3937"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.95","mznc","3936"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.97","mznc","3935"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.97","mznc","3934"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.97","mznc","3933"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","0.99","mznc","3932"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.0","mznc","3931"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.0","mznc","3930"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.01","mznc","3929"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.03","mznc","3928"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.03","mznc","3927"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.04","mznc","3926"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.04","mznc","3925"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.06","mznc","3924"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.07","mznc","3923"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.08","mznc","3922"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.1","mznc","3921"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.1","mznc","3920"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.11","mznc","3919"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.13","mznc","3918"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.13","mznc","3917"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.49","mznc","3916"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.49","mznc","3915"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.49","mznc","3913"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.49","mznc","3912"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.5","mznc","3911"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.5","mznc","3910"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.5","mznc","3908"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.5","mznc","3907"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3906"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3904"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3903"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3902"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3900"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3899"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.52","mznc","3898"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.53","mznc","3897"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.53","mznc","3896"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.53","mznc","3895"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.53","mznc","3894"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.53","mznc","3893"
"Gecode","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1.53","mznc","3892"
